concept_id, concept_name,concept_rename
diy1601_144,indoor;soccer;play;cards;kicks;scoring;match;red;taking;penalty,
diy1601_145,law;enforcement;jobs;agent;investigator;officer;detective;bounty;hunter;forensic,
diy1601_146,rock;climbing;gear;basic;prepare;intermediate;top;anchors;rope;tips,
diy1601_147,crepe;recipes;easy;batter;crepes;savory;tips;ingredients;grill;adding,
diy1601_148,boxing;bag;corner;equipment;training;heavy;using;double;medicine;exercises,
diy1601_149,salmon;curry;thai;ginger;miso;quick;cooking;shrimp;linguine;capers,
diy1601_150,iweb;flash;using;apple;logic;website;design;adobe;recording;guitar,
diy1601_151,deck;weatherproof;staining;stain;taping;pressure;sanding;spindles;applicators;newspaper,
diy1601_152,computer;optimize;program;spybot;programs;firefox;browser;spyware;avg;anti,
diy1601_153,security;officer;career;information;day;qualifications;pros;cons;salary;job,
diy1601_154,baseball;catch;glove;ball;play;proper;pepper;call;double;tag,
diy1601_155,car;buy;buying;test;driving;check;market;choices;trade;intro,
diy1601_156,defense;football;run;dime;nickel;cover;gains;formation;blitzing;linebacker,
diy1601_157,chinese;chess;play;movement;protector;technique;horse;jumper;strategy;rook,
diy1601_158,toilet;repair;repairing;ballcock;flush;handle;unclog;identifying;types;toilets,
diy1601_159,chinese;calligraphy;write;characters;stroke;strokes;hand;symbol;writing;lines,
diy1601_160,jazz;paint;portrait;musician;musicians;painting;portraits;artist;expert;charlie,
diy1601_161,antique;clocks;collecting;clock;clockmakers;connecticut;american;styles;repairing;unique,
diy1601_162,door;paint;handle;final;preparing;edges;hardware;coat;tools;materials,
diy1601_163,bird;feeder;attaching;wood;using;fancy;selecting;front;gluing;seed,
diy1601_164,pergola;build;trellis;attaching;building;plywood;base;beams;pattern;cutting,
diy1601_165,html;web;design;basic;color;table;image;tables;horizontal;text,
diy1601_166,fireplace;hang;cleaning;picture;fire;build;pictures;wood;safety;hanging,
diy1601_167,diving;dive;springboard;pike;hurdle;approach;inward;entry;reverse;board,
diy1601_168,exercises;bodybuilding;weight;lifting;dumbbell;curls;barbell;bench;presses;raises,
diy1601_169,snow;ski;equipment;snowboarding;snowboard;skiing;advanced;tricks;trick;buy,
diy1601_170,snowboard;wax;care;waxing;scraping;buffing;common;mistakes;pressing;smoothing,
diy1601_171,music;recording;produce;producer;beats;machine;computer;synthesizer;sound;beat,
diy1601_172,ice;fishing;safety;bait;tip;equipment;tips;using;ups;rods,
diy1601_173,orchestra;conducting;fundamentals;preparation;conductor;time;tempo;techniques;starting;stopping,
diy1601_174,tattoo;getting;maintenance;tips;tattoos;virtually;pain;free;create;own,
diy1601_175,rock;climb;climbing;using;belay;tie;knot;understand;technique;wall,
diy1601_176,mac;leopard;macbook;air;overview;apple;gesture;feature;using;folder,
diy1601_177,recipe;soup;pot;chicken;bread;basil;braided;christmas;pudding;tomato,
diy1601_178,backpacking;camping;gear;tips;sleeping;bags;stoves;cooking;pads;activities,
diy1601_179,cards;greeting;icebreaking;ideas;games;homemade;icebreaker;game;calligraphy;idea,
diy1601_180,fears;overcome;identify;overcoming;thinking;importance;fear;controlling;questions;environment,
diy1601_181,food;metabolism;diet;increase;healthy;schedule;busy;organic;conventional;foods,
diy1601_182,snowboard;tricks;skateboarding;basic;tips;stop;skateboard;gear;bindings;safety,
diy1601_183,painting;living;paint;ceiling;trim;walls;sanding;cracks;supplies;preparation,
diy1601_184,tea;brewing;loose;leaf;history;types;unique;myths;white;teas,
diy1601_185,news;production;assistant;director;floor;camera;cues;studio;tips;board,
diy1601_186,house;build;bat;bird;cut;panels;roof;front;walls;layout,
diy1601_187,tattoo;rework;existing;cover;self;magnum;color;line;gray;shading,
diy1601_188,play;grand;slam;solo;lick;phrase;guitar;aint;phrases;satisfied,
diy1601_189,saxophone;practice;routines;scale;advanced;exercises;play;saxophones;buying;caring,
diy1601_190,track;record;recorder;cassette;recording;set;guitar;bass;acoustic;playback,
diy1601_191,manifold;replace;motorcycle;remove;choke;reinstall;backplate;carburetor;disconnect;deliver,
diy1601_192,chiropractor;chiropractic;adjustments;relief;pain;benefits;spine;care;children;performed,
diy1601_193,dancing;step;stomp;dance;lessons;salsa;tahitian;hula;hip;hop,
diy1601_194,boxing;beginner;tips;throw;punch;tape;fist;gloves;basic;stance,
diy1601_195,camping;canoeing;water;white;impact;low;campfire;campsite;river;whitewater,
diy1601_196,dress;fashion;occasions;women;trends;ideas;party;advice;body;dressing,
diy1601_197,guitar;read;tabs;beginners;strings;play;change;tune;beginning;restringing,
diy1601_198,ceramic;vase;tools;pottery;potter;wheel;glazing;throwing;ceramics;decorations,
diy1601_199,pool;screen;enclosure;cleaning;safety;debris;ladder;blower;removing;climbing,
diy1601_200,animation;inking;digital;painting;drawing;flash;scanning;digitized;line;art,
diy1601_201,rifle;cleaning;disassembling;bolt;carrier;clearing;jam;tips;clip;reassembling,
diy1601_202,nunchucks;kick;martial;arts;tae;kwon;kicks;speed;double;chucks,
diy1601_203,rawhide;rock;gemstone;jewelry;art;mold;molded;presentation;final;versus,
diy1601_204,sewing;bag;pattern;designs;grocery;cloth;accessories;buttonholes;sew;travel,
diy1601_205,west;african;dancing;dance;movements;steps;arm;combining;neck;rhythms,
diy1601_206,crafts;games;bridal;bug;lady;bachelorette;party;shower;scarecrow;halloween,
diy1601_207,oil;painting;acrylic;tips;canvas;paints;paint;pastels;prepare;pictures,
diy1601_208,dog;training;basic;obedience;tips;techniques;myths;myth;leash;command,
diy1601_209,spiritual;belly;dancing;dance;hip;circles;movements;stretches;chakra;figure,
diy1601_210,analysis;handwriting;dream;learn;basics;guide;understand;dreaming;writing;letter,
diy1601_211,exercises;pilates;core;ball;workout;exercise;routines;advanced;workouts;towel,
diy1601_212,exercises;lower;partner;body;workout;tubing;resistance;dumbbell;abdominal;ball,
diy1601_213,dog;training;train;teaching;leash;tips;obstacles;basic;command;recall,
diy1601_214,tubing;exercises;body;health;fitness;upper;lower;calories;burn;extensions,
diy1601_215,yoga;ball;exercise;bosu;poses;exercises;pose;tips;beginning;pilates,
diy1601_216,witchcraft;beginners;spell;goddess;cast;witches;history;witch;god;traditions,
diy1601_217,gymnastics;backflip;cartwheel;ground;handspring;steps;backward;roll;heel;stretch,
diy1601_218,tool;box;home;zucchini;bread;stock;recipe;dough;add;choose,
diy1601_219,yoga;avoid;injuries;pose;plank;dog;forward;fold;shoulder;stand,
diy1601_220,haircut;clipper;eyebrows;razor;haircuts;line;wax;bob;hair;cut,
diy1601_221,yoga;sun;salutation;office;chair;pose;stretches;advanced;warrior;routine,
diy1601_222,unknown,
diy1601_223,roller;derby;play;knee;slides;skates;skate;whips;pushes;skating,
diy1601_224,yoga;poses;pose;standing;seated;beginners;supine;restorative;assisted;sun,
diy1601_225,hip;hop;dancing;dance;step;walk;pop;lock;glide;demonstration,
diy1601_226,country;song;write;structure;example;purpose;verse;chord;lyrics;prechorus,
diy1601_227,yoga;sun;salutation;positions;vinyasa;salutations;variation;ujjayi;warrior;bend,
diy1601_228,pilates;exercises;exercise;advanced;beginning;warm;intermediate;leg;lift;stretch,
diy1601_229,soap;handmade;glycerin;add;white;color;mold;base;melt;curls,
diy1601_230,fish;aquarium;buy;pet;goldfish;popular;healthy;safe;stores;choose,
diy1601_231,techniques;judo;karate;self;defense;staff;tips;basic;martial;art,
diy1601_232,trike;paraglider;fly;powered;ultralight;paragliding;choose;landing;power;choosing,
diy1601_233,motorcycle;maintenance;diy;preventative;safety;check;tire;oil;fluids;look,
diy1601_234,shirt;shirts;designs;paint;custom;hand;tips;painted;design;painting,
diy1601_235,ice;skating;advanced;jumps;jump;skate;skates;double;foot;backward,
diy1601_236,computer;tips;mac;maintenance;ram;memory;choose;convert;data;program,
diy1601_237,home;systems;theater;entertainment;buy;plasma;system;lcd;sound;speakers,
diy1601_238,gourmet;recipe;chicken;ribs;coffee;cake;stuffed;adding;ingredients;mirapoux,
diy1601_239,recipe;eggs;chef;donno;turkey;tuna;stuffed;benedict;florentine;recipes,
diy1601_240,recipe;cheese;macaroni;salmon;poached;kasha;roux;prepare;ingredients;serve,
diy1601_241,modern;dance;ups;warm;stretches;leg;stretch;moves;jump;jumps,
diy1601_242,makeup;tips;beauty;apply;applying;eye;eyes;false;eyelashes;gothic,
diy1601_243,tour;guide;guides;started;cruise;ship;career;taking;trained;paid,
diy1601_244,snowmobiling;snowmobile;riding;safety;asphalt;driving;clothing;switch;signs;huts,
diy1601_245,salsa;dance;dancing;step;basic;arm;ladies;women;cross;body,
diy1601_246,modeling;model;runway;pose;pro;posture;fashion;walk;etiquette;choreography,
diy1601_247,clay;sculptures;terracotta;sculpting;sculpture;using;dies;firing;sculpturing;tools,
diy1601_248,trumpet;flute;trombone;play;clean;begin;buy;name;playing;tips,
diy1601_249,crochet;creative;tips;basics;stitch;pattern;combining;picking;switching;colors,
diy1601_250,scheduling;production;board;script;breakdown;boards;elements;scene;scripts;strips,
diy1601_251,ceramic;clay;pottery;wheel;pot;set;teapot;bowl;plate;throwing,
diy1601_252,hockey;goalie;penalties;shots;play;stick;handling;ice;tips;sticks,
diy1601_253,crossword;puzzle;puzzles;words;cryptic;clues;choosing;grid;clue;anagram,
diy1601_254,women;hairstyles;iron;shirt;hair;cut;highlighting;designs;tips;transfer,
diy1601_255,swing;dance;dancing;underarm;pass;position;combination;women;hammerlock;cuddling,
diy1601_256,soccer;rules;basics;tips;kicks;goal;knowing;nets;dribble;preparing,
diy1601_257,nashville;studio;record;music;based;recording;learn;album;tracks;expect,
diy1601_258,sandcastle;build;building;tips;shape;wall;beach;supplies;techniques;using,
diy1601_259,vegetables;cook;asparagus;cooking;grilling;tips;rinse;blanching;steaming;store,
diy1601_260,orleans;music;bar;rules;piano;fundamentals;street;beats;origin;rhythm,
diy1601_261,shotgun;hunt;hunters;hunting;safety;conservation;encountering;law;enforcement;wear,
diy1601_262,comedian;golf;basic;equipment;beginning;comedians;using;club;benefits;picking,
diy1601_263,soccer;play;kick;goalie;tips;ball;preki;teams;set;matthews,
diy1601_264,soccer;game;tips;ball;kick;youth;trap;move;swerve;eat,
diy1601_265,fish;care;aquarium;pet;tips;goldfish;betta;tropical;breed;buy,
diy1601_266,vacation;pack;gift;basket;unique;ideas;baskets;travel;packing;items,
diy1601_267,store;food;fresh;buying;produce;meat;grocery;pick;storage;ripe,
diy1601_268,fish;tank;care;python;hose;water;removing;temperature;tetra;cycling,
diy1601_269,dance;cha;steps;merengue;bachata;cumbia;dancing;partner;basic;step,
diy1601_270,party;gift;art;gallery;self;taught;start;run;artist;artists;using;promote,
diy1601_271,nutrition;tips;weight;food;effects;testing;apple;cider;vinegar;fat,
diy1601_272,chicken;noodle;soup;matzah;preparing;vegetables;adding;balls;cleaning;noodles,
diy1601_273,nutrition;diet;weight;information;follow;free;atkins;lose;fat;cleansing,
diy1601_274,knitting;basic;tips;techniques;hold;stitch;cast;stitches;yarn;gauge,
diy1601_275,makeup;everyday;apply;tips;eye;shadow;select;lip;color;foundation,
diy1601_276,gun;shoot;running;exercise;competition;fitness;dangers;using;transport;public,
diy1601_277,windows;wash;washing;window;removing;cleaning;screens;ladder;squeegee;hard,
diy1601_278,dvd;tvs;nintendo;wii;players;video;production;basics;buy;camcorder,
diy1601_279,electric;hand;bench;grinder;drills;using;drill;wheel;safety;grinding,
diy1601_280,size;plus;tips;clothing;figures;shaped;fashion;women;finding;body,
diy1601_281,waxing;hair;removal;body;eyebrows;steps;wax;facial;spa;tools,
diy1601_282,hallmark;ornaments;collectible;ornament;buying;storing;disney;displaying;membership;club,
diy1601_283,yoga;stretching;exercises;pose;blocks;straps;wrist;stretches;foot;feet,
diy1601_284,single;double;latte;espresso;mocha;breve;vanilla;basket;milk;machine,
diy1601_285,blood;testing;donations;test;white;west;nile;virus;cells;treatment,
diy1601_286,paint;painting;wall;roller;tips;equipment;supplies;final;touches;edge,
diy1601_287,aikido;kiatsu;exercises;stretches;tips;massage;treatment;line;neck;falling,
diy1601_288,self;hypnosis;instructions;techniques;importance;eyes;deep;breathing;relax;eye,
diy1601_289,fencing;epee;saber;beginning;line;scoring;parry;opposition;repost;basic,
diy1601_290,painting;watercolor;paint;oil;orchid;digital;girl;landscape;windmill;horse,
diy1601_291,skateboarding;tips;tricks;skateboard;trick;fakie;180;rail;half;cup,
diy1601_292,drum;tips;beat;rock;beats;practice;snare;playing;set;drums,
diy1601_293,fun;science;experiments;build;bottle;volcano;rocket;cloud;flubber;slime,
diy1601_294,practice;yoga;pose;bends;parsvakonasana;adho;mukha;svanasana;blocks;standing,
diy1601_295,eyelash;tinting;eyelashes;perming;care;grow;growth;applying;purpose;falling,
diy1601_296,riding;horseback;therapeutic;horse;rider;benefits;mounting;study;disabled;lesson,
diy1601_297,pilates;weights;arm;workout;expansion;chest;bicep;curls;wrist;extensions,
diy1601_298,goth;clothing;dress;apply;choose;final;tips;nails;lipstick;dressing,
diy1601_299,garden;easy;crafts;stepping;stone;stones;applying;mosaic;grout;tiles,
diy1601_300,care;pet;flea;gecko;hermit;snake;bearded;boa;sand;control,
diy1601_301,snake;snakes;scorpion;care;pet;buying;tarantulas;pets;caring;tarantula,
diy1601_302,hookah;smoke;hookahs;pick;tobacco;safely;clean;learn;types;buy,
diy1601_303,kids;crafts;clothespins;valentine;day;computer;paper;supplies;math;arts,
diy1601_304,jazz;funk;dancing;moves;hip;hop;jete;combo;pirouette;foot,
diy1601_305,pressure;washer;cleaning;washing;porch;peeling;paint;walkway;driveway;deck,
diy1601_306,shapes;draw;simple;abstract;creations;drawing;adding;box;finishing;darkening,
diy1601_307,faux;blinds;install;wooden;blind;installation;holes;bracket;filling;left,
diy1601_308,drunk;driving;mothers;madd;vehicle;ignition;systems;structure;mission;volunteers,
diy1601_309,plant;garden;fertilize;gardening;tips;beginner;advice;easy;care;maintenance,
diy1601_310,biodiesel;titration;oil;oils;tips;calculations;waste;mixing;methoxide;batch,
diy1601_311,clay;betty;boop;pendants;pendant;form;eyes;head;eyelashes;bake,
diy1601_312,talking;group;people;chakra;symbols;meanings;meaning;stones;self;crown;throat;energy;heart,
diy1601_313,apple;cake;caramel;glazed;recipe;mix;ingredients;apples;dry;wet,
diy1601_314,wood;furniture;repair;veneer;chair;glue;scratches;repairing;refinishing;scratch,
diy1601_315,basketball;drills;agility;professional;workouts;conditioning;play;drill;dribbling;passing,
diy1601_316,radio;control;helicopter;building;models;workspace;setup;controlled;model;workshop,
diy1601_317,wood;lathe;beer;tap;lathing;project;squaring;handle;marking;sanding,
diy1601_318,basketball;woman;tips;passing;defense;drill;pass;dribbling;defensive;dribble,
diy1601_319,yoga;partner;guide;pose;poses;positions;warrior;twists;dog;half,
diy1601_320,personal;training;trainer;exercise;exercises;fat;yourself;legs;burn;elliptical,
diy1601_321,jewelry;beautiful;hand;silver;piece;spaces;interior;removing;metal;bale,
diy1601_322,sitar;basic;play;playing;exercises;improvisation;raga;frets;droning;choosing,
diy1601_323,guitar;pastel;wax;photography;painting;acoustic;carving;head;product;setting,
diy1601_324,free;vista;windows;web;site;software;computer;accessories;troubleshooting;ipod,
diy1601_325,rifle;hunt;hunting;hunter;orange;permits;recoil;familiarization;scopes;sighting,
diy1601_326,car;seat;safety;seats;child;facing;install;infant;crash;forward,
diy1601_327,walls;paint;painting;roller;masking;base;corners;lines;boards;wall,
diy1601_328,comic;book;own;chicken;bbq;books;tips;barbecue;grill;publishing,
diy1601_329,resistance;bands;free;weights;football;conditioning;offensive;defensive;workout;drills,
diy1601_330,house;buy;buying;choose;tips;sale;loan;agreement;realtor;condo,
diy1601_331,balloon;animals;hats;duck;hat;combining;balloons;beak;adding;feet,
diy1601_332,myspace;page;own;profile;add;post;sign;bulletin;tips;messages,
diy1601_333,unknown,
diy1601_334,jujitsu;techniques;combat;defense;grappling;grab;choke;defending;wrist;takedown,
diy1601_335,vacuum;dust;house;gas;pump;dusting;tank;vacuuming;maintain;upright,
diy1601_336,waxing;body;care;brow;preparation;ear;removal;application;getting;maximum,
diy1601_337,trash;money;car;super;bowl;party;talk;hiding;tips;hide,
diy1601_338,sell;junk;cars;car;junkyards;miami;houston;indiana;title;kansas,
diy1601_339,draw;cartoon;animals;ukulele;chords;people;cartoons;playing;human;major,
diy1601_340,hoop;growing;houses;greens;planting;seeds;goats;spring;seed;heirloom,
diy1601_341,home;theater;pick;system;systems;speakers;audio;screen;quality;receiver,
diy1601_342,sewing;hand;basics;sew;stitch;cross;tips;curtains;patch;clothing,
diy1601_343,active;tips;living;life;lifestyle;raises;body;begin;diet;calf,
diy1601_344,baby;toys;educational;safe;skills;develop;build;musical;travel;bath,
diy1601_345,ocd;phobia;overcome;live;phobias;tips;causes;therapy;treatment;common,
diy1601_346,spring;gardening;hoop;house;farming;tips;plant;watering;pruning;sheet,
diy1601_347,electrical;basic;home;repairs;light;switch;wall;socket;tools;replace,
diy1601_348,draw;drawing;cartoon;illustration;tips;clothes;expressions;cartoons;king;fashion,
diy1601_349,public;speaking;successful;audience;avoid;topic;speech;avoiding;distractions;props,
diy1601_350,dance;cabbage;patch;moonwalk;movements;step;business;own;cards;free,
diy1601_351,sprint;train;400m;relay;200m;tips;100m;800m;training;knowing,
diy1601_352,defense;self;kidnapping;anti;womens;tips;kids;bear;release;hug,
diy1601_353,basketball;play;tips;triple;threat;defense;defensive;communication;offense;passing,
diy1601_354,software;computer;tips;microsoft;lessons;advice;windows;internet;training;solutions,
diy1601_355,windows;replace;window;install;clean;stops;metal;flashing;trimming;basic,
diy1601_356,triathlon;train;road;training;swim;run;workout;conditioning;strength;using,
diy1601_357,exercises;ball;balance;exercise;strength;training;bosu;fitness;flight;push,
diy1601_358,lawn;mower;starter;repair;starters;spring;rope;install;clutch;removing,
diy1601_359,bathroom;home;adding;installing;drywall;shower;sink;installation;lines;vanity,
diy1601_360,airplane;fly;plane;flying;preflight;movement;power;stall;check;checklist,
diy1601_361,adaptive;skiing;spinal;cord;injuries;golf;snowshoeing;tips;special;equipment,
diy1601_362,home;wireless;video;streaming;wifi;media;types;xbox;movies;equipment,
diy1601_363,running;marathon;training;tips;eat;drink;run;prevent;shoes;program,
diy1601_364,painting;clay;paint;abstract;modeling;draw;paper;glass;drawing;wall,
diy1601_365,hang;gliding;basics;beginners;glider;check;tips;launching;winds;launch,
diy1601_366,bounty;hunter;hunters;bail;requirements;becoming;equipment;body;bonding;company,
diy1601_367,shower;head;install;installation;flow;tips;low;removal;test;tape,
diy1601_368,carpet;cleaning;tips;professional;services;using;removing;service;products;spraying,
diy1601_369,bushido;defense;advanced;self;lessons;defend;knife;attack;groin;strike,
diy1601_370,fireworks;safety;tips;shoot;safely;store;read;labels;shop;supplies,
diy1601_371,liposuction;surgery;recovery;expect;consultations;costs;tummy;tucks;techniques;finding,
diy1601_372,garageband;rock;recording;cold;common;video;instruments;promote;tutorial;interview,
diy1601_373,writing;fiction;poetry;write;college;research;papers;story;paper;style,
diy1601_374,ventriloquist;tips;techniques;ventriloquists;form;sound;ventriloquism;choose;tools;trade,
diy1601_375,drum;tom;drums;beats;snare;accent;shuffles;rudiments;straight;half,
diy1601_376,soccer;fundamentals;rules;kicks;goalie;corner;offsides;penalty;dribbling;midfielders,
diy1601_377,recipe;stuffed;cajun;mirlitons;shrimp;coq;vin;ratatouille;grillades;chili,
diy1601_378,pool;supplies;cleaner;pools;maintenance;electric;common;mistakes;chlorine;accessories,
diy1601_379,vegetable;garden;spring;planting;plant;gardens;winter;tips;spinach;raised,
diy1601_380,wireless;routers;setting;networks;keys;internet;connection;router;wpa;create,
diy1601_381,flute;shakuhachi;lessons;playing;lesson;songs;simple;beginners;note;riff,
diy1601_382,switch;camouflaging;plates;plate;painting;coat;stamping;colors;types;switches,
diy1601_383,dog;acupressure;arthritis;shoulder;knee;elbow;ankle;hip;dysplasia;wrist,
diy1601_384,oil;change;car;changing;engine;drain;tips;jack;check;safety,
diy1601_385,dice;play;poker;games;spades;playing;own;fun;tabletop;card,
diy1601_386,picture;frame;framing;personalized;build;mat;learn;design;glass;cut,
diy1601_387,clothing;tailoring;alterations;repair;fix;clothes;cleaning;hole;sweater;jeans,
diy1601_388,set;band;equipment;choose;stage;drum;change;amp;tubes;bass,
diy1601_389,chocolate;scratch;raw;chips;balls;nuts;dehydration;grind;tips;form,
diy1601_390,orange;chocolate;potato;baked;scone;recipe;scones;cheese;cook;herb,
diy1601_391,loft;apartment;decorate;inexpensive;african;thrift;dining;cozy;corner;tips,
diy1601_392,kids;nebulizer;pet;loss;tips;games;winter;outdoor;healthy;helping,
diy1601_393,trombone;play;music;playing;jazz;tips;create;scales;chords;tones,
diy1601_394,tying;knot;instructions;knots;guitar;rope;play;climbing;coiling;hitches,
diy1601_395,upper;body;building;exercises;chest;workout;press;fly;lateral;warming,
diy1601_396,motorcycles;pimp;motorcycle;installing;removing;tips;exhaust;windscreen;fuel;panels,
diy1601_397,copper;plant;hanger;decorative;wire;holder;solder;curl;hang;thin,
diy1601_398,irs;tax;audit;avoid;report;deductions;form;affects;forms;organize,
diy1601_399,cat;care;cats;sick;train;toilet;beds;removing;ear;wax,
diy1601_400,turkey;oranges;roast;juice;juicing;tips;roasted;glaze;citrus;vegetables,
diy1601_401,sid;meier;railroads;guide;main;train;buy;screen;lay;track,
diy1601_402,professional;music;mixers;mixing;tips;set;turntables;mix;beats;name,
diy1601_403,equipment;scratch;setup;scratching;using;mixing;djs;tips;types;song,
diy1601_404,repair;screen;door;sliding;shower;furniture;valve;installation;removing;spline,
diy1601_405,copper;pipes;sweat;sweating;pipe;removing;fitting;cleaning;technique;extra,
diy1601_406,computers;laptop;buy;computer;laptops;features;system;specs;software;hardware,
diy1601_407,bass;upright;songs;scales;playing;patterns;notes;string;advanced;octave,
diy1601_408,shooting;target;tips;advanced;skeet;station;low;doubles;six;seven,
diy1601_409,fish;identification;caribbean;identify;coral;reef;marine;life;scuba;diving,
diy1601_410,job;interview;public;speaking;prepare;online;workshop;salary;questions;phone,
diy1601_411,beaded;jewelry;projects;wire;beads;necklaces;crimping;using;clasps;tips,
diy1601_412,basketball;tips;beginners;dribbling;pass;throw;shooting;drills;shot;warm,
diy1601_413,smooth;shave;shaving;types;mustache;deal;trimming;adjusting;motion;moustache,
diy1601_414,cheesecake;bake;decorate;crust;mixing;caramel;pan;adding;chocolate;ingredients,
diy1601_415,dog;training;command;tips;collars;basic;basics;sit;leashes;leash,
diy1601_416,dating;online;tips;sites;interracial;talk;crush;internet;history;boyfriend,
diy1601_417,exercising;tips;exercises;body;fat;running;fitness;determine;heart;lose,
diy1601_418,swing;west;coast;dance;dancing;pass;leader;arm;rhythm;partner,
diy1601_419,nia;cha;exercises;exercise;steps;step;moves;walk;body;clock,
diy1601_420,woodturning;bowl;blank;wood;roughing;tools;equipment;sharpening;interior;sanding,
diy1601_421,html;computer;code;introduction;document;text;creating;adding;hyperlink;table,
diy1601_422,alignment;frame;custom;cars;car;thermostat;housing;repair;remove;bolt,
diy1601_423,garden;potatoes;set;low;maintenance;grow;plant;gardening;planting;potato,
diy1601_424,magic;tricks;sleight;hand;trick;vanish;drop;importance;reappear;tips,
diy1601_425,online;buy;jeans;shoes;choose;tie;buying;mac;ties;matching,
diy1601_426,detailing;car;speed;boat;auto;exterior;detail;tips;engines;trunks,
diy1601_427,car;detailing;clean;remove;seats;silicone;carpet;panels;brushes;product,
diy1601_428,reptiles;amphibians;invertebrates;pets;turtle;snake;red;salamander;hair;tarantula,
diy1601_429,self;help;tips;stress;person;esteem;depressed;bipolar;spouse;handle,
diy1601_430,trigger;explanation;muscles;chiropractics;teres;minor;piriformis;relation;calf;muscle,
diy1601_431,breast;reduction;surgery;augmentation;implants;tutorial;expectations;choosing;surgeon;cost,
diy1601_432,workout;inversion;table;body;blade;single;horizontal;double;abdominal;set,
diy1601_433,rabbit;guinea;pig;care;pet;ferrets;ferret;train;buy;gift,
diy1601_434,divorce;friendship;breakup;relationship;advice;skills;children;coping;situations;friends,
diy1601_435,medical;scientist;career;information;science;scientists;pros;cons;tools;job,
diy1601_436,care;dog;tips;cat;puppy;health;flea;training;control;treat,
diy1601_437,aikido;weapons;techniques;power;energy;overhead;grabs;attacks;technique;throw,
diy1601_438,chiropractic;tips;care;equipment;lifting;seated;position;ice;packs;heating,
diy1601_439,dental;tooth;health;teeth;dentures;abscessed;false;gum;abscesses;care,
diy1601_440,body;holistic;pain;therapy;eliminate;pollutants;detoxification;exercise;neck;standing,
diy1601_441,robots;military;robot;robotic;invented;history;spy;fast;science;create,
diy1601_442,rhinoplasty;lift;nose;jobs;facelifts;lifts;incisions;anesthesia;recovery;time,
diy1601_443,dental;dentist;sedation;health;understanding;career;information;gum;disease;tooth,
diy1601_444,dog;breeding;pregnancy;breed;pregnant;puppies;choosing;care;allergy;finding,
diy1601_445,dating;relationship;advice;tips;relationships;date;techniques;abusive;interpersonal;love,
diy1601_446,glaucoma;symptoms;treatments;types;risk;factors;anatomy;eye;living;prevention,
diy1601_447,blood;pressure;tips;arthritis;treatments;exercise;aging;exercises;heart;rate,
diy1601_448,tips;male;menopause;treat;restless;syndrome;cholesterol;cancer;symptoms;fatigue,
diy1601_449,chiropractics;injuries;sports;chiropractic;children;care;benefits;treating;knee;adjustments,
diy1601_450,children;talk;teach;importance;understand;behaviorally;learning;grateful;choices;character,
diy1601_451,canon;video;camera;celtx;daily;plate;google;itunes;screenwriting;software,
diy1601_452,physical;therapist;career;information;qualifications;pros;cons;tools;job;description,
diy1601_453,drum;sticks;grips;beats;stick;tips;beginning;flams;paradiddles;ruff,
diy1601_454,music;conduct;learn;beat;pattern;conductors;conducting;history;techniques;time,
diy1601_455,dog;training;golf;tricks;tunnel;beginners;agility;command;trick;tips,
diy1601_456,xbox;soft;modding;modded;software;install;download;media;center;downloading,
diy1601_457,cowboy;boots;pair;pick;hats;care;picking;taking;choosing;hat,
diy1601_458,jeet;kune;martial;arts;techniques;advanced;move;hook;punch;kick,
diy1601_459,skateboard;360;flips;tricks;doing;practicing;flip;wedges;kick;stairs,
diy1601_460,car;repair;maintenance;safety;tires;tire;fix;choose;wheel;remove,
diy1601_461,thai;boxing;techniques;muay;clinch;escrima;stick;strikes;knee;attack,
diy1601_462,salsa;dance;dancing;step;spin;closed;body;outer;steps;copa,
diy1601_463,understanding;art;budapest;fine;arts;museum;style;raphael;paul;gauguin,
diy1601_464,seniors;healthy;living;active;baby;tips;exercises;boomers;health;concerns,
diy1601_465,chinese;healing;reiki;traditions;practice;concept;buddhism;acupressure;using;enhance,
diy1601_466,baritone;saxophone;play;saxophones;reeds;warm;drills;caring;conditioning;using,
diy1601_467,tambura;play;tuning;performing;played;practicing;posture;playing;taking;care,
diy1601_468,car;stereo;buy;systems;benefits;bass;buying;name;brand;amplifier,
diy1601_469,tennis;shots;serve;preparation;basic;hit;tips;court;position;shot,
diy1601_470,makeup;stage;television;techniques;women;applying;apply;powder;eye;eyeshadow,
diy1601_471,dog;dogs;grooming;haired;care;train;multiple;rally;tools;instructions,
diy1601_472,bulgarian;folk;dancing;dance;step;movement;ruchenitza;scissoring;bread;bird,
diy1601_473,sugar;parakeets;gliders;caring;pets;train;parrot;parrots;pet;glider,
diy1601_474,violin;bowing;techniques;bow;playing;tips;upper;middle;tip;frog,
diy1601_475,yoga;poses;pose;insomnia;pain;techniques;body;headache;yogic;energy,
diy1601_476,violin;exercises;position;intonation;lesson;performance;tips;practice;2nd;minor,
diy1601_477,handcrafted;jewelry;earrings;supplies;attach;bracelet;floating;tips;bracelets;crystals,
diy1601_478,razor;spit;scooter;shoot;techniques;wads;tricks;wad;straw;riding,
diy1601_479,handmade;greeting;cards;card;computer;own;birthday;valentines;christmas;wedding,
diy1601_480,contact;lenses;lens;eyelid;wear;fingertip;eye;fingers;using;upper,
